Frequency (Hz)	Level (dB)
20550.292969	-136.587967
20551.757812	-107.218849
20553.222656	-104.765244
20554.687500	-107.657066
20556.152344	-108.115280
20557.617188	-118.789970
20559.082031	-102.295631
20560.546875	-109.204300
20562.011719	-103.220909
20563.476562	-111.033218
20564.941406	-108.971603
20566.406250	-109.191124
20567.871094	-108.349182
20569.335938	-108.046677
20570.800781	-111.091507
20572.265625	-109.226967
20573.730469	-107.084526
20575.195312	-104.896362
20576.660156	-105.302727
20578.125000	-109.585312
20579.589844	-110.686531
20581.054688	-117.309357
20582.519531	-104.639893
20583.984375	-116.233444
20585.449219	-106.764496
20586.914062	-108.518166
20588.378906	-112.361763
20589.843750	-119.173401
20591.308594	-111.342140
20592.773438	-105.071579
20594.238281	-106.751610
20595.703125	-108.896507
20597.167969	-104.242760
20598.632812	-104.678009
20600.097656	-107.338509
20601.562500	-104.492401
20603.027344	-107.320663
20604.492188	-110.091217
20605.957031	-103.069122
20607.421875	-105.787460
20608.886719	-109.353004
20610.351562	-100.646645
20611.816406	-106.768539
20613.281250	-108.437828
20614.746094	-106.061668
20616.210938	-108.906227
20617.675781	-102.866890
20619.140625	-107.302620
20620.605469	-107.406227
20622.070312	-104.511932
20623.535156	-119.923470
20625.000000	-109.803474
20626.464844	-101.840042
20627.929688	-107.539444
20629.394531	-103.618629
20630.859375	-101.050392
20632.324219	-108.356636
20633.789062	-112.446274
20635.253906	-106.117950
20636.718750	-104.706734
20638.183594	-107.609573
20639.648438	-105.656494
20641.113281	-103.422806
20642.578125	-109.147469
20644.042969	-110.939835
20645.507812	-112.972649
20646.972656	-108.258926
20648.437500	-102.138191
20649.902344	-115.040268
20651.367188	-117.681343
20652.832031	-103.881569
20654.296875	-104.440331
20655.761719	-108.973274
20657.226562	-133.553467
20658.691406	-107.159798
20660.156250	-103.641647
20661.621094	-110.574799
20663.085938	-113.719551
20664.550781	-115.962639
20666.015625	-104.192802
20667.480469	-110.281662
20668.945312	-112.157112
20670.410156	-104.498283
20671.875000	-112.086533
20673.339844	-112.164536
20674.804688	-102.186050
20676.269531	-105.237061
20677.734375	-108.871887
20679.199219	-110.818436
20680.664062	-97.092743
20682.128906	-114.737778
20683.593750	-101.558548
20685.058594	-109.189430
20686.523438	-108.177544
20687.988281	-115.717606
20689.453125	-113.734810
20690.917969	-101.317429
20692.382812	-101.934326
20693.847656	-120.152840
20695.312500	-122.128960
20696.777344	-114.378426
20698.242188	-106.336464
20699.707031	-103.547295
20701.171875	-104.298340
20702.636719	-122.561882
20704.101562	-112.278366
20705.566406	-106.813629
20707.031250	-106.703094
20708.496094	-102.987083
20709.960938	-110.515610
20711.425781	-108.754875
20712.890625	-106.952141
20714.355469	-112.507683
20715.820312	-105.259460
20717.285156	-118.063469
20718.750000	-118.726814
20720.214844	-109.955734
20721.679688	-113.227325
20723.144531	-107.721176
20724.609375	-117.217033
20726.074219	-110.083748
20727.539062	-107.303833
20729.003906	-114.429100
20730.468750	-106.909828
20731.933594	-104.647850
20733.398438	-109.554855
20734.863281	-111.822205
20736.328125	-120.388527
20737.792969	-106.634880
20739.257812	-108.497940
20740.722656	-109.196716
20742.187500	-107.129204
20743.652344	-107.912697
20745.117188	-103.424774
20746.582031	-113.248703
20748.046875	-111.633301
20749.511719	-106.403191
20750.976562	-106.918793
20752.441406	-109.195793
20753.906250	-108.869072
20755.371094	-110.312935
20756.835938	-111.050095
20758.300781	-102.850967
20759.765625	-103.568222
20761.230469	-109.685646
20762.695312	-101.326126
20764.160156	-107.134499
20765.625000	-105.901093
20767.089844	-107.342613
20768.554688	-124.268547
20770.019531	-110.832726
20771.484375	-110.266434
20772.949219	-111.305237
20774.414062	-106.630989
20775.878906	-109.479012
20777.343750	-110.651550
20778.808594	-102.598602
20780.273438	-109.577705
20781.738281	-109.184830
20783.203125	-117.866730
20784.667969	-105.184456
20786.132812	-106.090385
20787.597656	-106.207962
20789.062500	-102.644478
20790.527344	-114.326401
20791.992188	-108.464882
20793.457031	-116.374008
20794.921875	-104.315567
20796.386719	-108.565735
20797.851562	-102.869278
20799.316406	-109.480186
20800.781250	-106.684113
20802.246094	-112.018837
20803.710938	-106.070572
20805.175781	-110.356377
20806.640625	-108.987595
20808.105469	-102.285210
20809.570312	-109.770882
20811.035156	-109.143700
20812.500000	-109.035065
20813.964844	-108.264793
20815.429688	-110.844887
20816.894531	-112.750702
20818.359375	-119.085106
20819.824219	-115.166039
20821.289062	-100.897758
20822.753906	-103.574806
20824.218750	-113.078972
20825.683594	-107.584579
20827.148438	-112.232758
20828.613281	-108.816124
20830.078125	-103.688774
20831.542969	-111.393875
20833.007812	-107.835060
20834.472656	-120.384651
20835.937500	-116.000252
20837.402344	-111.783684
20838.867188	-107.854225
20840.332031	-103.111488
20841.796875	-105.952477
20843.261719	-104.463295
20844.726562	-105.599472
20846.191406	-102.643250
20847.656250	-106.617310
20849.121094	-105.683746
20850.585938	-118.360939
20852.050781	-105.121910
20853.515625	-113.739449
20854.980469	-104.843063
20856.445312	-120.134071
20857.910156	-108.739388
20859.375000	-105.389374
20860.839844	-107.278984
20862.304688	-99.881020
20863.769531	-107.377045
20865.234375	-104.149544
20866.699219	-102.945786
20868.164062	-106.907570
20869.628906	-102.642433
20871.093750	-111.014320
20872.558594	-109.535202
20874.023438	-119.458862
20875.488281	-114.914101
20876.953125	-111.571762
20878.417969	-123.215607
20879.882812	-104.596687
20881.347656	-105.690399
20882.812500	-110.264458
20884.277344	-108.518646
20885.742188	-110.622055
20887.207031	-104.085884
20888.671875	-105.777702
20890.136719	-107.297638
20891.601562	-102.591515
20893.066406	-107.657684
20894.531250	-105.076675
20895.996094	-104.717514
20897.460938	-111.278145
20898.925781	-107.508804
20900.390625	-105.140327
20901.855469	-119.427238
20903.320312	-104.792671
20904.785156	-127.107491
20906.250000	-103.599777
20907.714844	-107.936554
20909.179688	-115.402138
20910.644531	-109.685913
20912.109375	-104.926033
20913.574219	-107.224472
20915.039062	-118.090454
20916.503906	-109.052284
20917.968750	-108.475113
20919.433594	-104.338776
20920.898438	-110.704971
20922.363281	-108.578339
20923.828125	-105.558983
20925.292969	-113.511642
20926.757812	-114.357185
20928.222656	-121.378769
20929.687500	-112.524864
20931.152344	-108.991325
20932.617188	-101.014969
20934.082031	-110.360008
20935.546875	-106.698318
20937.011719	-104.034676
20938.476562	-111.907951
20939.941406	-107.183701
20941.406250	-108.797867
20942.871094	-107.513786
20944.335938	-104.382790
20945.800781	-113.456047
20947.265625	-106.419266
20948.730469	-105.824387
20950.195312	-105.016632
20951.660156	-106.496063
20953.125000	-107.114128
20954.589844	-104.467171
20956.054688	-105.770332
20957.519531	-111.972786
20958.984375	-112.756844
20960.449219	-106.693924
20961.914062	-114.302391
20963.378906	-109.766869
20964.843750	-109.880096
20966.308594	-114.336128
20967.773438	-108.472404
20969.238281	-107.226936
20970.703125	-111.410576
20972.167969	-113.784950
20973.632812	-108.922653
20975.097656	-114.230209
20976.562500	-105.764450
20978.027344	-103.063049
20979.492188	-115.786842
20980.957031	-108.571510
20982.421875	-104.928154
20983.886719	-109.559662
20985.351562	-112.876350
20986.816406	-111.895645
20988.281250	-111.346855
20989.746094	-111.210640
20991.210938	-104.699524
20992.675781	-106.737236
20994.140625	-111.010201
20995.605469	-108.310699
20997.070312	-114.204178
20998.535156	-107.070251
21000.000000	-104.054802
21001.464844	-108.844063
21002.929688	-135.596298
21004.394531	-105.985298
21005.859375	-104.560364
21007.324219	-103.477676
21008.789062	-103.431625
21010.253906	-108.330681
21011.718750	-116.977982
21013.183594	-111.159363
21014.648438	-102.391769
21016.113281	-110.697746
21017.578125	-110.637512
21019.042969	-115.195374
21020.507812	-104.764885
21021.972656	-116.732582
21023.437500	-112.488373
21024.902344	-123.181412
21026.367188	-117.937576
21027.832031	-105.075745
21029.296875	-103.249466
21030.761719	-107.423965
21032.226562	-113.790680
21033.691406	-111.802681
21035.156250	-104.582458
21036.621094	-109.590828
21038.085938	-125.758202
21039.550781	-106.510178
21041.015625	-107.028442
21042.480469	-106.769333
21043.945312	-103.625595
21045.410156	-109.626732
21046.875000	-112.620979
21048.339844	-104.279030
21049.804688	-113.648155
21051.269531	-105.690193
21052.734375	-103.948929
21054.199219	-104.525734
21055.664062	-110.152397
21057.128906	-121.996010
21058.593750	-109.729584
21060.058594	-131.997284
21061.523438	-106.649796
21062.988281	-104.475098
21064.453125	-106.008041
21065.917969	-105.231178
21067.382812	-104.081978
21068.847656	-108.816200
21070.312500	-121.244598
21071.777344	-108.148064
21073.242188	-105.207092
21074.707031	-102.051529
21076.171875	-106.698982
21077.636719	-107.894295
21079.101562	-111.965492
21080.566406	-107.994080
21082.031250	-103.573341
21083.496094	-104.806343
21084.960938	-108.243576
21086.425781	-105.848633
21087.890625	-109.621056
21089.355469	-105.859283
21090.820312	-109.334938
21092.285156	-115.035606
21093.750000	-106.176125
21095.214844	-107.172554
21096.679688	-105.791702
21098.144531	-118.890762
21099.609375	-111.385223
21101.074219	-110.632530
21102.539062	-124.589317
21104.003906	-105.309105
21105.468750	-109.070694
21106.933594	-100.707214
21108.398438	-106.148354
21109.863281	-105.179649
21111.328125	-106.181625
21112.792969	-105.057060
21114.257812	-109.155571
21115.722656	-108.315132
21117.187500	-107.282982
21118.652344	-106.221642
21120.117188	-111.853477
21121.582031	-110.443451
21123.046875	-105.976166
21124.511719	-116.529732
21125.976562	-116.630157
21127.441406	-103.862366
21128.906250	-105.390800
21130.371094	-106.293129
21131.835938	-107.488945
21133.300781	-105.365631
21134.765625	-109.323975
21136.230469	-109.494888
21137.695312	-104.483109
21139.160156	-106.237389
21140.625000	-111.908180
21142.089844	-106.084297
21143.554688	-112.432777
21145.019531	-101.336639
21146.484375	-112.859093
21147.949219	-102.515121
21149.414062	-109.024269
21150.878906	-108.706261
21152.343750	-119.767342
21153.808594	-107.747940
21155.273438	-122.606079
21156.738281	-108.753166
21158.203125	-101.408302
21159.667969	-120.727173
21161.132812	-104.761787
21162.597656	-100.556221
21164.062500	-110.186150
21165.527344	-112.654205
21166.992188	-105.157776
21168.457031	-128.016342
21169.921875	-114.780891
21171.386719	-105.248421
21172.851562	-109.936317
21174.316406	-112.778503
21175.781250	-105.228958
21177.246094	-104.327530
21178.710938	-109.582771
21180.175781	-109.743240
21181.640625	-102.151245
21183.105469	-105.440125
21184.570312	-105.573624
21186.035156	-106.540688
21187.500000	-101.972847
21188.964844	-105.285194
21190.429688	-107.189850
21191.894531	-106.445976
21193.359375	-107.749702
21194.824219	-106.087143
21196.289062	-109.167198
21197.753906	-104.380615
21199.218750	-107.365120
21200.683594	-131.178146
21202.148438	-105.588097
21203.613281	-102.893456
21205.078125	-110.170197
21206.542969	-109.298080
21208.007812	-102.842674
21209.472656	-104.729309
21210.937500	-103.740097
21212.402344	-103.920990
21213.867188	-114.542122
21215.332031	-106.736061
21216.796875	-103.984421
21218.261719	-110.675461
21219.726562	-110.311417
21221.191406	-107.207390
21222.656250	-110.237640
21224.121094	-107.816895
21225.585938	-124.789192
21227.050781	-114.075035
21228.515625	-113.711868
21229.980469	-105.470772
21231.445312	-113.001900
21232.910156	-109.774162
21234.375000	-111.847267
21235.839844	-105.566032
21237.304688	-122.392998
21238.769531	-110.307838
21240.234375	-110.659378
21241.699219	-106.043472
21243.164062	-109.253761
21244.628906	-105.826698
21246.093750	-107.886703
21247.558594	-100.835533
21249.023438	-116.219521
21250.488281	-113.484833
21251.953125	-108.844055
21253.417969	-105.668999
21254.882812	-115.824753
21256.347656	-114.809334
21257.812500	-102.428413
21259.277344	-122.553604
21260.742188	-115.129280
21262.207031	-112.963081
21263.671875	-102.512466
21265.136719	-103.631348
21266.601562	-113.328163
21268.066406	-105.999405
21269.531250	-104.761177
21270.996094	-104.264595
21272.460938	-106.677979
21273.925781	-105.749268
21275.390625	-106.770454
21276.855469	-101.704063
21278.320312	-106.341087
21279.785156	-105.565659
21281.250000	-107.805664
21282.714844	-113.311913
21284.179688	-116.333313
21285.644531	-109.015747
21287.109375	-110.647148
21288.574219	-111.826843
21290.039062	-105.083733
21291.503906	-106.421471
21292.968750	-112.932678
21294.433594	-108.724289
21295.898438	-109.679070
21297.363281	-107.419121
21298.828125	-108.727196
21300.292969	-121.407265
21301.757812	-110.639038
21303.222656	-107.185226
21304.687500	-110.828354
21306.152344	-103.137718
21307.617188	-109.180618
21309.082031	-106.872597
21310.546875	-110.649513
21312.011719	-110.108055
21313.476562	-112.978806
21314.941406	-112.228340
21316.406250	-118.254440
21317.871094	-111.920029
21319.335938	-106.674942
21320.800781	-107.962570
21322.265625	-112.455353
21323.730469	-104.969940
21325.195312	-108.533890
21326.660156	-111.882156
21328.125000	-113.406464
21329.589844	-103.659630
21331.054688	-114.127480
21332.519531	-122.225510
21333.984375	-107.795181
21335.449219	-107.237602
21336.914062	-106.061745
21338.378906	-111.692993
21339.843750	-105.264618
21341.308594	-102.359100
21342.773438	-107.483490
21344.238281	-115.671982
21345.703125	-111.161575
21347.167969	-103.985764
21348.632812	-117.691078
21350.097656	-109.308548
21351.562500	-105.255920
21353.027344	-104.367996
21354.492188	-105.669327
21355.957031	-116.558670
21357.421875	-130.123001
21358.886719	-109.477631
21360.351562	-106.527489
21361.816406	-107.755180
21363.281250	-105.189705
21364.746094	-107.605850
21366.210938	-104.615067
21367.675781	-106.707451
21369.140625	-118.759377
21370.605469	-113.504456
21372.070312	-112.444000
21373.535156	-103.926666
21375.000000	-103.507812
21376.464844	-107.492966
21377.929688	-108.057343
21379.394531	-115.264519
21380.859375	-104.711021
21382.324219	-110.281021
21383.789062	-114.035400
21385.253906	-102.540451
21386.718750	-109.911316
21388.183594	-105.987610
21389.648438	-114.732918
21391.113281	-107.643105
21392.578125	-112.379921
21394.042969	-105.015076
21395.507812	-101.515747
21396.972656	-103.643875
21398.437500	-100.529015
21399.902344	-116.836800
21401.367188	-110.742493
21402.832031	-107.063110
21404.296875	-103.924637
21405.761719	-109.342384
21407.226562	-103.554306
21408.691406	-117.915329
21410.156250	-107.642815
21411.621094	-109.914810
21413.085938	-105.483803
21414.550781	-108.843758
21416.015625	-115.604576
21417.480469	-111.269493
21418.945312	-112.565979
21420.410156	-110.178635
21421.875000	-104.376640
21423.339844	-105.132591
21424.804688	-114.372475
21426.269531	-106.223953
21427.734375	-103.274910
21429.199219	-117.857185
21430.664062	-112.189911
21432.128906	-106.620483
21433.593750	-107.112579
21435.058594	-110.402290
21436.523438	-106.565163
21437.988281	-116.544640
21439.453125	-121.499855
21440.917969	-111.655037
21442.382812	-111.535561
21443.847656	-109.567673
21445.312500	-108.067703
21446.777344	-117.192322
21448.242188	-116.084991
21449.707031	-106.254425
21451.171875	-113.944244
21452.636719	-107.993210
21454.101562	-118.224586
21455.566406	-115.618935
21457.031250	-106.968102
21458.496094	-115.005417
21459.960938	-108.327866
21461.425781	-108.852821
21462.890625	-108.792404
21464.355469	-108.921974
21465.820312	-101.212715
21467.285156	-103.954811
21468.750000	-106.324471
21470.214844	-108.860794
21471.679688	-103.903076
21473.144531	-110.457352
21474.609375	-117.846970
21476.074219	-113.042961
21477.539062	-104.647987
21479.003906	-115.002853
21480.468750	-105.265541
